seq,graph_id,weight,budget_mib,capacity,expert_ids
388,18017,blk.3.ffn_gate_exps.weight,8306,48,13;46;7;3
389,18063,blk.4.ffn_gate_exps.weight,8265,48,43;10;48;13
390,18109,blk.5.ffn_gate_exps.weight,8225,48,45;46;12;40
391,18155,blk.6.ffn_gate_exps.weight,8184,48,34;28;4;38
392,18201,blk.7.ffn_gate_exps.weight,8143,48,58;19;20;57
393,18247,blk.8.ffn_gate_exps.weight,8102,48,52;18;50;37
394,18293,blk.9.ffn_gate_exps.weight,8061,44,16;49;26;32
395,18339,blk.10.ffn_gate_exps.weight,8061,44,23;22;53;57
396,18385,blk.11.ffn_gate_exps.weight,8061,44,55;44;8;0
397,18431,blk.12.ffn_gate_exps.weight,8021,44,24;17;37;35
398,18477,blk.13.ffn_gate_exps.weight,8021,44,46;41;8;18
399,18523,blk.14.ffn_gate_exps.weight,8021,44,53;11;47;40
400,18570,blk.15.ffn_gate_exps.weight,7980,44,8;20;12;28
401,18616,blk.16.ffn_gate_exps.weight,7980,44,8;2;15;35
402,18662,blk.17.ffn_gate_exps.weight,7980,44,51;4;11;29
403,18708,blk.18.ffn_gate_exps.weight,7939,44,10;58;33;9
404,18754,blk.19.ffn_gate_exps.weight,7939,44,3;50;41;52
405,18800,blk.20.ffn_gate_exps.weight,7898,44,13;9;43;6
406,18846,blk.21.ffn_gate_exps.weight,7898,44,1;15;20;54
407,18892,blk.22.ffn_gate_exps.weight,7898,44,43;30;57;53
408,18940,blk.23.ffn_gate_exps.weight,7857,44,53;0;51;10
409,18991,blk.0.ffn_gate_exps.weight,7857,44,40;15;29;21
410,19039,blk.1.ffn_gate_exps.weight,7817,44,36;23;34;2
411,19086,blk.2.ffn_gate_exps.weight,7776,44,6;37;56;22
412,19132,blk.3.ffn_gate_exps.weight,7735,44,31;46;5;53
413,19178,blk.4.ffn_gate_exps.weight,7694,44,19;5;48;40
414,19224,blk.5.ffn_gate_exps.weight,7653,44,14;40;1;47
415,19270,blk.6.ffn_gate_exps.weight,7647,44,34;28;47;36
416,19316,blk.7.ffn_gate_exps.weight,7647,44,20;57;36;19
417,19362,blk.8.ffn_gate_exps.weight,7647,44,23;18;52;50
418,19408,blk.9.ffn_gate_exps.weight,7647,44,59;3;16;58
419,19454,blk.10.ffn_gate_exps.weight,7647,44,32;18;21;23
420,19500,blk.11.ffn_gate_exps.weight,7647,44,0;8;55;35
421,19546,blk.12.ffn_gate_exps.weight,7647,44,35;24;1;10
422,19592,blk.13.ffn_gate_exps.weight,7647,44,8;44;17;6
423,19638,blk.14.ffn_gate_exps.weight,7647,44,58;35;27;47
424,19685,blk.15.ffn_gate_exps.weight,7646,44,44;37;28;57
425,19731,blk.16.ffn_gate_exps.weight,7646,44,35;34;9;28
426,19777,blk.17.ffn_gate_exps.weight,7646,44,46;51;58;41
427,19823,blk.18.ffn_gate_exps.weight,7646,44,43;45;2;58
428,19869,blk.19.ffn_gate_exps.weight,7646,44,41;32;1;52
429,19915,blk.20.ffn_gate_exps.weight,7646,44,54;44;29;43
430,19961,blk.21.ffn_gate_exps.weight,7646,44,50;42;53;11
431,20007,blk.22.ffn_gate_exps.weight,7646,44,21;59;32;2
432,20055,blk.23.ffn_gate_exps.weight,7646,44,50;4;46;56
433,20106,blk.0.ffn_gate_exps.weight,7646,44,34;10;47;20
434,20154,blk.1.ffn_gate_exps.weight,7646,44,54;6;51;25
435,20201,blk.2.ffn_gate_exps.weight,7646,44,16;34;55;24
436,20247,blk.3.ffn_gate_exps.weight,7646,44,27;5;4;19
437,20293,blk.4.ffn_gate_exps.weight,7646,44,42;5;7;40
438,20339,blk.5.ffn_gate_exps.weight,7646,44,12;40;37;57
439,20385,blk.6.ffn_gate_exps.weight,7646,44,14;48;18;6
440,20431,blk.7.ffn_gate_exps.weight,7646,44,34;23;7;15
441,20477,blk.8.ffn_gate_exps.weight,7646,44,45;41;59;18
442,20523,blk.9.ffn_gate_exps.weight,7646,44,37;59;52;50
443,20569,blk.10.ffn_gate_exps.weight,7646,44,2;11;9;8
444,20615,blk.11.ffn_gate_exps.weight,7646,44,4;0;2;51
445,20661,blk.12.ffn_gate_exps.weight,7646,44,50;35;47;4
446,20707,blk.13.ffn_gate_exps.weight,7646,44,32;19;4;17
447,20753,blk.14.ffn_gate_exps.weight,7646,44,16;20;58;30
448,20800,blk.15.ffn_gate_exps.weight,7646,44,44;8;36;13
449,20846,blk.16.ffn_gate_exps.weight,7646,44,35;46;34;11
450,20892,blk.17.ffn_gate_exps.weight,7646,44,46;7;51;43
451,20938,blk.18.ffn_gate_exps.weight,7646,44,43;45;2;47
452,20984,blk.19.ffn_gate_exps.weight,7646,44,32;29;1;41
453,21030,blk.20.ffn_gate_exps.weight,7646,44,54;47;44;7
454,21076,blk.21.ffn_gate_exps.weight,7646,44,42;50;53;9
455,21122,blk.22.ffn_gate_exps.weight,7646,44,21;59;32;2
456,21170,blk.23.ffn_gate_exps.weight,7646,44,4;46;50;56
457,21221,blk.0.ffn_gate_exps.weight,7645,44,58;28;39;20
458,21269,blk.1.ffn_gate_exps.weight,7645,44,52;55;35;21
459,21316,blk.2.ffn_gate_exps.weight,7645,44,45;46;24;8
460,21362,blk.3.ffn_gate_exps.weight,7645,44,23;55;36;54
461,21408,blk.4.ffn_gate_exps.weight,7645,44,14;34;42;22
462,21454,blk.5.ffn_gate_exps.weight,7645,44,15;5;1;43
463,21500,blk.6.ffn_gate_exps.weight,7645,44,44;6;38;17
464,21546,blk.7.ffn_gate_exps.weight,7645,44,40;11;16;3
465,21592,blk.8.ffn_gate_exps.weight,7645,44,13;19;41;48
466,21638,blk.9.ffn_gate_exps.weight,7645,44,55;38;37;51
467,21684,blk.10.ffn_gate_exps.weight,7645,44,33;24;5;18
468,21730,blk.11.ffn_gate_exps.weight,7645,44,5;10;23;31
469,21776,blk.12.ffn_gate_exps.weight,7645,44,28;50;8;55
470,21822,blk.13.ffn_gate_exps.weight,7645,44,57;6;48;20
471,21868,blk.14.ffn_gate_exps.weight,7645,44,22;31;1;16
472,21915,blk.15.ffn_gate_exps.weight,7645,44,26;52;0;47
473,21961,blk.16.ffn_gate_exps.weight,7645,44,24;18;59;13
474,22007,blk.17.ffn_gate_exps.weight,7645,44,30;10;36;28
475,22053,blk.18.ffn_gate_exps.weight,7645,44,5;27;14;17
476,22099,blk.19.ffn_gate_exps.weight,7645,44,22;10;34;26
477,22145,blk.20.ffn_gate_exps.weight,7645,44,22;47;12;33
478,22191,blk.21.ffn_gate_exps.weight,7645,44,9;12;21;32
479,22237,blk.22.ffn_gate_exps.weight,7645,44,37;35;12;28
480,22285,blk.23.ffn_gate_exps.weight,7645,44,15;19;36;45
481,22336,blk.0.ffn_gate_exps.weight,7645,44,41;55;53;21
482,22384,blk.1.ffn_gate_exps.weight,7645,44,3;47;40;45
483,22431,blk.2.ffn_gate_exps.weight,7645,44,57;28;54;5
484,22477,blk.3.ffn_gate_exps.weight,7645,44,14;45;36;19
485,22523,blk.4.ffn_gate_exps.weight,7645,44,38;40;12;36
486,22569,blk.5.ffn_gate_exps.weight,7645,44,49;19;14;7
487,22615,blk.6.ffn_gate_exps.weight,7645,44,12;26;37;41
488,22661,blk.7.ffn_gate_exps.weight,7645,44,28;47;16;20
489,22707,blk.8.ffn_gate_exps.weight,7645,44,5;36;1;57
490,22753,blk.9.ffn_gate_exps.weight,7645,44,56;48;29;43
491,22799,blk.10.ffn_gate_exps.weight,7645,44,6;16;4;42
492,22845,blk.11.ffn_gate_exps.weight,7645,44,26;54;33;25
493,22891,blk.12.ffn_gate_exps.weight,7645,44,29;45;22;31
494,22937,blk.13.ffn_gate_exps.weight,7645,44,25;42;15;31
495,22983,blk.14.ffn_gate_exps.weight,7645,44,37;7;12;36
496,23030,blk.15.ffn_gate_exps.weight,7645,44,56;8;44;42
497,23076,blk.16.ffn_gate_exps.weight,7645,44,42;35;26;27
498,23122,blk.17.ffn_gate_exps.weight,7645,44,53;46;7;39
499,23168,blk.18.ffn_gate_exps.weight,7645,44,47;43;22;45
500,23214,blk.19.ffn_gate_exps.weight,7645,44,32;29;56;26
501,23260,blk.20.ffn_gate_exps.weight,7645,44,27;47;54;44
502,23306,blk.21.ffn_gate_exps.weight,7645,44,42;53;9;15
503,23352,blk.22.ffn_gate_exps.weight,7645,44,0;21;59;32
504,23400,blk.23.ffn_gate_exps.weight,7645,44,4;46;56;50
505,23451,blk.0.ffn_gate_exps.weight,7645,44,26;59;5;42
506,23499,blk.1.ffn_gate_exps.weight,7645,44,47;54;35;39
507,23546,blk.2.ffn_gate_exps.weight,7645,44,46;45;24;41
508,23592,blk.3.ffn_gate_exps.weight,7645,44,14;54;55;36
509,23638,blk.4.ffn_gate_exps.weight,7645,44,34;20;42;14
510,23684,blk.5.ffn_gate_exps.weight,7645,44,43;4;54;15
511,23730,blk.6.ffn_gate_exps.weight,7645,44,44;8;6;12
512,23776,blk.7.ffn_gate_exps.weight,7645,44,40;0;39;34
513,23822,blk.8.ffn_gate_exps.weight,7645,44,2;58;41;43
514,23868,blk.9.ffn_gate_exps.weight,7645,44,38;55;19;40
515,23914,blk.10.ffn_gate_exps.weight,7645,44,33;24;5;32
516,23960,blk.11.ffn_gate_exps.weight,7645,44,5;23;14;50
517,24006,blk.12.ffn_gate_exps.weight,7645,44,50;28;8;7
518,24052,blk.13.ffn_gate_exps.weight,7645,44,6;20;40;57
519,24098,blk.14.ffn_gate_exps.weight,7645,44,22;31;17;1
520,24145,blk.15.ffn_gate_exps.weight,7645,44,52;26;0;48
521,24191,blk.16.ffn_gate_exps.weight,7645,44,24;13;18;12
522,24237,blk.17.ffn_gate_exps.weight,7645,44,30;10;36;55
523,24283,blk.18.ffn_gate_exps.weight,7645,44,5;27;14;17
524,24329,blk.19.ffn_gate_exps.weight,7645,44,10;22;34;25
525,24375,blk.20.ffn_gate_exps.weight,7645,44,22;52;47;18
526,24421,blk.21.ffn_gate_exps.weight,7645,44,21;12;9;32
527,24467,blk.22.ffn_gate_exps.weight,7645,44,37;35;12;8
528,24515,blk.23.ffn_gate_exps.weight,7645,44,19;36;45;15
529,24566,blk.0.ffn_gate_exps.weight,7645,44,25;55;32;53
530,24614,blk.1.ffn_gate_exps.weight,7645,44,54;35;22;28
531,24661,blk.2.ffn_gate_exps.weight,7645,44,25;36;58;15
532,24707,blk.3.ffn_gate_exps.weight,7645,44,42;52;49;27
533,24753,blk.4.ffn_gate_exps.weight,7645,44,21;16;42;58
534,24799,blk.5.ffn_gate_exps.weight,7645,44,5;15;4;7
535,24845,blk.6.ffn_gate_exps.weight,7645,44,44;6;58;10
536,24891,blk.7.ffn_gate_exps.weight,7645,44,44;0;17;3
537,24937,blk.8.ffn_gate_exps.weight,7645,44,19;51;2;41
538,24983,blk.9.ffn_gate_exps.weight,7645,44,37;51;30;1
539,25029,blk.10.ffn_gate_exps.weight,7645,44,15;54;1;29
540,25075,blk.11.ffn_gate_exps.weight,7645,44,12;38;45;31
541,25121,blk.12.ffn_gate_exps.weight,7645,44,43;46;41;23
542,25167,blk.13.ffn_gate_exps.weight,7645,44,51;2;53;11
543,25213,blk.14.ffn_gate_exps.weight,7645,44,44;59;38;18
544,25260,blk.15.ffn_gate_exps.weight,7645,44,16;1;18;39
545,25306,blk.16.ffn_gate_exps.weight,7645,44,16;11;14;25
546,25352,blk.17.ffn_gate_exps.weight,7645,44,37;56;2;42
547,25398,blk.18.ffn_gate_exps.weight,7645,44,36;53;39;49
548,25444,blk.19.ffn_gate_exps.weight,7645,44,4;2;40;23
549,25490,blk.20.ffn_gate_exps.weight,7645,44,42;10;35;15
550,25536,blk.21.ffn_gate_exps.weight,7645,44,57;55;9;31
551,25582,blk.22.ffn_gate_exps.weight,7645,44,34;49;12;41
552,25630,blk.23.ffn_gate_exps.weight,7646,44,30;27;17;1
553,25681,blk.0.ffn_gate_exps.weight,7646,44,17;48;57;2
554,25729,blk.1.ffn_gate_exps.weight,7646,44,58;12;20;6
555,25776,blk.2.ffn_gate_exps.weight,7646,44,36;25;17;24
556,25822,blk.3.ffn_gate_exps.weight,7646,44,56;52;27;49
557,25868,blk.4.ffn_gate_exps.weight,7646,44,46;42;20;21
558,25914,blk.5.ffn_gate_exps.weight,7646,44,11;15;27;5
559,25960,blk.6.ffn_gate_exps.weight,7646,44,44;6;53;10
560,26006,blk.7.ffn_gate_exps.weight,7646,44,44;14;39;40
561,26052,blk.8.ffn_gate_exps.weight,7646,44,41;19;51;2
562,26098,blk.9.ffn_gate_exps.weight,7646,44,37;30;51;47
563,26144,blk.10.ffn_gate_exps.weight,7646,44,15;54;1;29
564,26190,blk.11.ffn_gate_exps.weight,7646,44,31;38;12;21
565,26236,blk.12.ffn_gate_exps.weight,7646,44,23;12;0;43
566,26282,blk.13.ffn_gate_exps.weight,7646,44,51;54;33;41
567,26328,blk.14.ffn_gate_exps.weight,7646,44,13;57;59;25
568,26375,blk.15.ffn_gate_exps.weight,7646,44,1;42;51;39
569,26421,blk.16.ffn_gate_exps.weight,7646,44,37;59;52;25
570,26467,blk.17.ffn_gate_exps.weight,7646,44,37;51;52;20
571,26513,blk.18.ffn_gate_exps.weight,7646,44,36;19;53;46
572,26559,blk.19.ffn_gate_exps.weight,7646,44,40;23;33;6
573,26605,blk.20.ffn_gate_exps.weight,7646,44,42;19;43;28
574,26651,blk.21.ffn_gate_exps.weight,7646,44,57;43;0;45
575,26697,blk.22.ffn_gate_exps.weight,7646,44,44;42;49;23
576,26745,blk.23.ffn_gate_exps.weight,7646,44,27;7;25;15
577,26796,blk.0.ffn_gate_exps.weight,7646,44,43;2;23;0
578,26844,blk.1.ffn_gate_exps.weight,7646,44,24;18;30;50
579,26891,blk.2.ffn_gate_exps.weight,7646,44,14;15;10;4
580,26937,blk.3.ffn_gate_exps.weight,7646,44,25;38;26;45
581,26983,blk.4.ffn_gate_exps.weight,7646,44,35;53;52;27
582,27029,blk.5.ffn_gate_exps.weight,7646,44,48;17;24;31
583,27075,blk.6.ffn_gate_exps.weight,7646,44,36;29;1;22
584,27121,blk.7.ffn_gate_exps.weight,7646,44,33;27;1;42
585,27167,blk.8.ffn_gate_exps.weight,7646,44,55;38;23;53
586,27213,blk.9.ffn_gate_exps.weight,7646,44,20;19;25;8
587,27259,blk.10.ffn_gate_exps.weight,7646,44,47;11;21;32
588,27305,blk.11.ffn_gate_exps.weight,7646,44,30;15;49;20
589,27351,blk.12.ffn_gate_exps.weight,7646,44,9;33;32;46
590,27397,blk.13.ffn_gate_exps.weight,7646,44,38;9;6;3
591,27443,blk.14.ffn_gate_exps.weight,7646,44,33;10;7;26
592,27490,blk.15.ffn_gate_exps.weight,7646,44,49;37;25;3
593,27536,blk.16.ffn_gate_exps.weight,7646,44,23;10;13;12
594,27582,blk.17.ffn_gate_exps.weight,7646,44,1;10;17;30
595,27628,blk.18.ffn_gate_exps.weight,7646,44,38;23;56;27
596,27674,blk.19.ffn_gate_exps.weight,7646,44,56;36;54;42
597,27720,blk.20.ffn_gate_exps.weight,7646,44,20;52;47;23
598,27766,blk.21.ffn_gate_exps.weight,7646,44,21;14;53;11
599,27812,blk.22.ffn_gate_exps.weight,7646,44,11;35;14;37
600,27860,blk.23.ffn_gate_exps.weight,7646,44,16;36;2;41
601,27911,blk.0.ffn_gate_exps.weight,7646,44,50;28;10;15
602,27959,blk.1.ffn_gate_exps.weight,7646,44,28;9;47;25
603,28006,blk.2.ffn_gate_exps.weight,7646,44,26;49;24;41
604,28052,blk.3.ffn_gate_exps.weight,7646,44,54;6;38;52
605,28098,blk.4.ffn_gate_exps.weight,7646,44,42;22;9;14
606,28144,blk.5.ffn_gate_exps.weight,7646,44,5;4;28;0
607,28190,blk.6.ffn_gate_exps.weight,7646,44,44;10;6;58
608,28236,blk.7.ffn_gate_exps.weight,7646,44,0;40;6;39
609,28282,blk.8.ffn_gate_exps.weight,7646,44,54;19;41;53
610,28328,blk.9.ffn_gate_exps.weight,7646,44,53;6;52;30
611,28374,blk.10.ffn_gate_exps.weight,7646,44,0;33;5;11
612,28420,blk.11.ffn_gate_exps.weight,7646,44,24;15;47;52
613,28466,blk.12.ffn_gate_exps.weight,7646,44,8;12;14;46
614,28512,blk.13.ffn_gate_exps.weight,7646,44,26;56;57;37
615,28558,blk.14.ffn_gate_exps.weight,7646,44,59;23;44;0
616,28605,blk.15.ffn_gate_exps.weight,7646,44,16;15;21;34
617,28651,blk.16.ffn_gate_exps.weight,7646,44,44;47;14;28
618,28697,blk.17.ffn_gate_exps.weight,7646,44,42;26;56;37
619,28743,blk.18.ffn_gate_exps.weight,7646,44,1;39;36;55
620,28789,blk.19.ffn_gate_exps.weight,7646,44,4;40;39;55
621,28835,blk.20.ffn_gate_exps.weight,7646,44,0;10;50;28
622,28881,blk.21.ffn_gate_exps.weight,7646,44,55;31;7;57
623,28927,blk.22.ffn_gate_exps.weight,7646,44,45;17;53;26
624,28975,blk.23.ffn_gate_exps.weight,7646,44,1;17;27;22
625,29026,blk.0.ffn_gate_exps.weight,7646,44,2;41;40;19
626,29074,blk.1.ffn_gate_exps.weight,7646,44,28;12;11;15
627,29121,blk.2.ffn_gate_exps.weight,7646,44,15;12;50;23
628,29167,blk.3.ffn_gate_exps.weight,7646,44,21;1;56;24
629,29213,blk.4.ffn_gate_exps.weight,7646,44,46;10;42;21
630,29259,blk.5.ffn_gate_exps.weight,7646,44,59;5;36;31
631,29305,blk.6.ffn_gate_exps.weight,7646,44,16;28;39;18
632,29351,blk.7.ffn_gate_exps.weight,7646,44,2;17;39;44
633,29397,blk.8.ffn_gate_exps.weight,7646,44,55;41;51;59
634,29443,blk.9.ffn_gate_exps.weight,7646,44,6;53;9;2
635,29489,blk.10.ffn_gate_exps.weight,7646,44,11;29;3;2
636,29535,blk.11.ffn_gate_exps.weight,7646,44,24;15;22;7
637,29581,blk.12.ffn_gate_exps.weight,7646,44,6;32;46;57
638,29627,blk.13.ffn_gate_exps.weight,7646,44,37;56;5;4
639,29673,blk.14.ffn_gate_exps.weight,7646,44,19;41;20;59
640,29720,blk.15.ffn_gate_exps.weight,7646,44,55;46;1;35
641,29766,blk.16.ffn_gate_exps.weight,7646,44,25;48;43;31
642,29812,blk.17.ffn_gate_exps.weight,8013,44,42;18;21;51
643,29858,blk.18.ffn_gate_exps.weight,8013,44,36;54;46;20
644,29904,blk.19.ffn_gate_exps.weight,8013,44,40;38;23;44
645,29950,blk.20.ffn_gate_exps.weight,8013,44,0;15;42;43
646,29996,blk.21.ffn_gate_exps.weight,8013,44,57;43;55;1
647,30042,blk.22.ffn_gate_exps.weight,8013,44,41;55;13;7
648,30090,blk.23.ffn_gate_exps.weight,8013,44,25;27;12;43
649,30141,blk.0.ffn_gate_exps.weight,8013,44,23;32;15;17
650,30189,blk.1.ffn_gate_exps.weight,8013,44,23;28;32;2
651,30236,blk.2.ffn_gate_exps.weight,8013,44,14;22;23;28
652,30282,blk.3.ffn_gate_exps.weight,8013,44,16;31;5;9
653,30328,blk.4.ffn_gate_exps.weight,8013,44,49;52;35;55
654,30374,blk.5.ffn_gate_exps.weight,8013,44,47;17;23;1
655,30420,blk.6.ffn_gate_exps.weight,8013,44,59;8;47;28
656,30466,blk.7.ffn_gate_exps.weight,8013,44,20;57;40;27
657,30512,blk.8.ffn_gate_exps.weight,8013,44,23;18;32;38
658,30558,blk.9.ffn_gate_exps.weight,8013,44,59;25;19;20
659,30604,blk.10.ffn_gate_exps.weight,8013,44,21;32;40;11
660,30650,blk.11.ffn_gate_exps.weight,8013,44,20;0;8;10
661,30696,blk.12.ffn_gate_exps.weight,8013,44,35;1;33;22
662,30742,blk.13.ffn_gate_exps.weight,8013,44,17;9;38;44
663,30788,blk.14.ffn_gate_exps.weight,8013,44,58;27;33;0
664,30835,blk.15.ffn_gate_exps.weight,8013,44,44;37;3;49
665,30881,blk.16.ffn_gate_exps.weight,8013,44,35;0;34;59
666,30927,blk.17.ffn_gate_exps.weight,8013,44,46;1;51;31
667,30973,blk.18.ffn_gate_exps.weight,8013,44,43;45;9;2
668,31019,blk.19.ffn_gate_exps.weight,8013,44,41;32;1;56
669,31065,blk.20.ffn_gate_exps.weight,8013,44,54;44;37;1
670,31111,blk.21.ffn_gate_exps.weight,8013,44,50;42;53;11
671,31157,blk.22.ffn_gate_exps.weight,8013,44,21;59;32;2
672,31205,blk.23.ffn_gate_exps.weight,8013,44,4;46;50;56
673,31256,blk.0.ffn_gate_exps.weight,8013,44,10;34;47;15
674,31304,blk.1.ffn_gate_exps.weight,8013,44,52;22;24;54
675,31351,blk.2.ffn_gate_exps.weight,8013,44,22;46;45;41
676,31397,blk.3.ffn_gate_exps.weight,8013,44,7;54;25;55
677,31443,blk.4.ffn_gate_exps.weight,8013,44,34;23;54;53
678,31489,blk.5.ffn_gate_exps.weight,8013,44,17;43;39;52
679,31535,blk.6.ffn_gate_exps.weight,8013,44,8;33;44;6
680,31581,blk.7.ffn_gate_exps.weight,8013,44,1;57;16;39
681,31627,blk.8.ffn_gate_exps.weight,8013,44,48;43;31;23
682,31673,blk.9.ffn_gate_exps.weight,8013,44,19;38;59;55
683,31719,blk.10.ffn_gate_exps.weight,8013,44,32;40;24;19
684,31765,blk.11.ffn_gate_exps.weight,8013,44,5;8;20;10
685,31811,blk.12.ffn_gate_exps.weight,8013,44,1;35;8;25
686,31857,blk.13.ffn_gate_exps.weight,8013,44,17;20;6;9
687,31903,blk.14.ffn_gate_exps.weight,8013,44,4;22;23;1
688,31950,blk.15.ffn_gate_exps.weight,8013,44,26;49;0;52
689,31996,blk.16.ffn_gate_exps.weight,8013,44,13;24;38;12
690,32042,blk.17.ffn_gate_exps.weight,8013,44,10;30;28;1
691,32088,blk.18.ffn_gate_exps.weight,8013,44,27;31;13;56
692,32134,blk.19.ffn_gate_exps.weight,8013,44,10;9;36;56
693,32180,blk.20.ffn_gate_exps.weight,8013,44,52;22;3;47
694,32226,blk.21.ffn_gate_exps.weight,8013,44,21;20;14;32
695,32272,blk.22.ffn_gate_exps.weight,8013,44,11;37;35;15
696,32320,blk.23.ffn_gate_exps.weight,8013,44,36;2;23;13
697,32371,blk.0.ffn_gate_exps.weight,8013,44,37;22;13;21
698,32419,blk.1.ffn_gate_exps.weight,8013,44,26;42;0;37
699,32466,blk.2.ffn_gate_exps.weight,8013,44,11;0;20;23
700,32512,blk.3.ffn_gate_exps.weight,8013,44,32;37;2;45
701,32558,blk.4.ffn_gate_exps.weight,8013,44,11;29;0;55
702,32604,blk.5.ffn_gate_exps.weight,8013,44,42;6;7;24
703,32650,blk.6.ffn_gate_exps.weight,8014,44,27;8;24;49
704,32696,blk.7.ffn_gate_exps.weight,8014,44,47;52;1;2
705,32742,blk.8.ffn_gate_exps.weight,8014,44,11;48;8;9
706,32788,blk.9.ffn_gate_exps.weight,8014,44,27;57;4;20
707,32834,blk.10.ffn_gate_exps.weight,8014,44,51;52;4;11
708,32880,blk.11.ffn_gate_exps.weight,8014,44,28;11;58;20
709,32926,blk.12.ffn_gate_exps.weight,8014,44,58;40;38;48
710,32972,blk.13.ffn_gate_exps.weight,8014,44,55;34;52;22
711,33018,blk.14.ffn_gate_exps.weight,8014,44,9;8;4;10
712,33065,blk.15.ffn_gate_exps.weight,8014,44,17;50;6;42
713,33111,blk.16.ffn_gate_exps.weight,8014,44,7;30;53;36
714,33157,blk.17.ffn_gate_exps.weight,8014,44,25;19;17;16
715,33203,blk.18.ffn_gate_exps.weight,8014,44,32;24;41;38
716,33249,blk.19.ffn_gate_exps.weight,8014,44,49;9;54;26
717,33295,blk.20.ffn_gate_exps.weight,8014,44,12;23;5;3
718,33341,blk.21.ffn_gate_exps.weight,8014,44,19;9;52;12
719,33387,blk.22.ffn_gate_exps.weight,8014,44,19;28;11;15
720,33435,blk.23.ffn_gate_exps.weight,8014,44,44;36;13;2
721,33486,blk.0.ffn_gate_exps.weight,8014,44,8;46;42;58
722,33534,blk.1.ffn_gate_exps.weight,8014,44,33;0;8;18
723,33581,blk.2.ffn_gate_exps.weight,8014,44,36;24;16;3
724,33627,blk.3.ffn_gate_exps.weight,8014,44,4;28;59;52
725,33673,blk.4.ffn_gate_exps.weight,8014,44,42;14;30;22
726,33719,blk.5.ffn_gate_exps.weight,8014,44,5;4;25;28
727,33765,blk.6.ffn_gate_exps.weight,8014,44,44;6;56;18
728,33811,blk.7.ffn_gate_exps.weight,8014,44,23;44;34;55
729,33857,blk.8.ffn_gate_exps.weight,8014,44,59;45;19;17
730,33903,blk.9.ffn_gate_exps.weight,8014,44,37;47;50;28
731,33949,blk.10.ffn_gate_exps.weight,8014,44,2;54;11;33
732,33995,blk.11.ffn_gate_exps.weight,8014,44,4;23;48;2
733,34041,blk.12.ffn_gate_exps.weight,8014,44,50;57;41;44
734,34087,blk.13.ffn_gate_exps.weight,8014,44,32;43;19;56
735,34133,blk.14.ffn_gate_exps.weight,8014,44,16;30;57;59
736,34180,blk.15.ffn_gate_exps.weight,8014,44,39;1;36;21
737,34226,blk.16.ffn_gate_exps.weight,8014,44,29;44;24;27
738,34272,blk.17.ffn_gate_exps.weight,8014,44,37;43;34;7
739,34318,blk.18.ffn_gate_exps.weight,8014,44,11;44;46;54
740,34364,blk.19.ffn_gate_exps.weight,8014,44,40;4;11;50
741,34410,blk.20.ffn_gate_exps.weight,8014,44,9;40;16;6
742,34456,blk.21.ffn_gate_exps.weight,8014,44,43;37;41;16
743,34502,blk.22.ffn_gate_exps.weight,8014,44,10;23;20;39
744,34550,blk.23.ffn_gate_exps.weight,8014,44,12;51;6;0
745,34601,blk.0.ffn_gate_exps.weight,8014,44,43;56;20;47
746,34649,blk.1.ffn_gate_exps.weight,8014,44,21;38;57;49
747,34696,blk.2.ffn_gate_exps.weight,8014,44,25;49;50;39
748,34742,blk.3.ffn_gate_exps.weight,8014,44,0;40;25;33
749,34788,blk.4.ffn_gate_exps.weight,8014,44,52;53;30;49
750,34834,blk.5.ffn_gate_exps.weight,8014,44,19;2;17;47
751,34880,blk.6.ffn_gate_exps.weight,8014,44,47;56;49;18
752,34926,blk.7.ffn_gate_exps.weight,8014,44,33;34;46;23
753,34972,blk.8.ffn_gate_exps.weight,8014,44,14;32;59;45
754,35018,blk.9.ffn_gate_exps.weight,8014,44,25;19;52;4
755,35064,blk.10.ffn_gate_exps.weight,8014,44,21;32;39;26
756,35110,blk.11.ffn_gate_exps.weight,8014,44,35;20;2;8
757,35156,blk.12.ffn_gate_exps.weight,8014,44,25;38;33;1
758,35202,blk.13.ffn_gate_exps.weight,8014,44,6;38;19;20
759,35248,blk.14.ffn_gate_exps.weight,8014,44,16;10;39;4
760,35295,blk.15.ffn_gate_exps.weight,8014,44,31;3;49;13
761,35341,blk.16.ffn_gate_exps.weight,8014,44,13;36;0;12
762,35387,blk.17.ffn_gate_exps.weight,8014,44,10;6;1;17
763,35433,blk.18.ffn_gate_exps.weight,8014,44,38;42;13;40
764,35479,blk.19.ffn_gate_exps.weight,8014,44,25;22;54;19
765,35525,blk.20.ffn_gate_exps.weight,8014,44,22;12;41;47
766,35571,blk.21.ffn_gate_exps.weight,8014,44,3;10;11;28
767,35617,blk.22.ffn_gate_exps.weight,8014,44,12;11;37;58
768,35665,blk.23.ffn_gate_exps.weight,8014,44,36;2;22;23
769,35716,blk.0.ffn_gate_exps.weight,8014,44,51;42;34;50
770,35764,blk.1.ffn_gate_exps.weight,8014,44,5;37;17;0
771,35811,blk.2.ffn_gate_exps.weight,8014,44,25;2;31;36
772,35857,blk.3.ffn_gate_exps.weight,8014,44,11;27;57;52
773,35903,blk.4.ffn_gate_exps.weight,8014,44,28;42;16;15
774,35949,blk.5.ffn_gate_exps.weight,8014,44,11;5;48;22
775,35995,blk.6.ffn_gate_exps.weight,8014,44,10;44;16;6
